event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource,auth_method,session_duration,command_sequence,device_fingerprint,login_status,label,attack_type,hour_of_day,day_of_week,is_weekend,login_date,time_since_last_login,login_frequency,failed_login,failed_login_ratio,avg_session_duration,session_ratio,new_device,new_location,auth_changed,new_resource,resource_count,command_length,prediction,anomaly_score,risk_score
EVT001340,USER391,user,2026-07-01 07:26:55,10.30.119.205,Hyderabad,Firewall,Password,710,login>vpn>server>logout,Windows 11-c8:4c:f9:6e:ed:f8,Success,normal,,7,2,0,2026-07-01,0.0,5,0,0.0,725.3620689655172,0.978821516008652,1,1,1,1,4,4,anomaly,0.10596756060614276,80.15971972922145
EVT000863,USER248,user,2026-07-01 12:21:36,10.40.195.204,Chennai,CRM,Token,1023,login>crm>customer_db>logout,Windows 11-bc:11:87:37:5e:bb,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,1123.304761904762,0.9107056559302058,1,1,1,1,4,4,anomaly,0.10593444929093421,80.15132273304553
EVT001123,USER328,user,2026-07-01 10:16:09,10.40.115.216,Chennai,Employee_DB,Certificate,1076,login>employee_db>update>logout,Windows 10-a2:b7:41:54:7b:e3,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,942.4909090909092,1.141655574203754,1,1,1,1,3,4,anomaly,0.10590704648075555,80.14437340799364
EVT000678,USER194,user,2026-07-01 14:24:13,10.40.18.254,Chennai,SCADA,Token,941,login>sensor>read>logout,Windows 10-d6:81:8b:af:47:3e,Success,normal,,14,2,0,2026-07-01,0.0,3,0,0.0,1127.3818181818183,0.8346772892945843,1,1,1,1,3,4,anomaly,0.10589755577605398,80.1419665748436
EVT000024,USER008,user,2026-07-01 10:57:37,10.20.146.165,Mumbai,Firewall,MFA,601,login>vpn>server>logout,Windows 10-f0:d3:b2:cc:1a:1f,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,821.5495495495495,0.7315444337222564,1,1,1,1,5,4,anomaly,0.10588701223732877,80.1392927440459
EVT001200,USER349,user,2026-07-01 13:17:52,10.10.27.208,Bangalore,Sensors,Password,500,login>sensor>read>logout,Windows 10-62:54:a8:08:06:16,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,624.2293577981651,0.8009876398054115,1,1,1,1,3,4,anomaly,0.10588172175584554,80.13795108327213
EVT000683,USER196,user,2026-07-01 14:45:09,10.30.215.149,Hyderabad,Employee_DB,Certificate,846,login>employee_db>update>logout,Windows 10-18:10:ec:ce:56:fe,Success,normal,,14,2,0,2026-07-01,0.0,3,0,0.0,969.3801652892562,0.8727226224476747,1,1,1,1,8,4,anomaly,0.10579153416861586,80.11507960201827
EVT000796,USER229,user,2026-07-01 11:05:43,10.50.17.169,Pune,VPN,Token,680,login>firewall>router>logout,Windows 10-06:53:a9:28:87:13,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,583.0,1.1663807890222984,1,1,1,1,4,4,anomaly,0.1056560942889041,80.08073218498444
EVT000829,USER238,user,2026-07-01 11:23:34,10.20.14.101,Mumbai,Firewall,MFA,1134,login>firewall>router>logout,macOS-cc:ae:19:a1:84:c6,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,1151.242718446602,0.9850225168243688,1,1,1,1,4,4,anomaly,0.10564343251587716,80.07752117210205
EVT029885,USER037,user,2026-07-18 19:57:23,10.40.88.203,Chennai,Employee_DB,Password,921,login>attendance>read>logout,Ubuntu 22.04-96:a2:74:0f:9f:3e,Failed,anomaly,Brute Force,19,5,1,2026-07-18,20.0,10,1,0.5,918.1785714285714,1.0030728538644054,0,0,0,0,3,4,anomaly,0.10559432313516459,80.065067082633
EVT001438,USER418,user,2026-07-01 11:18:01,10.20.255.74,Mumbai,CRM,Token,787,login>crm>customer_db>logout,Ubuntu 22.04-86:ea:f3:29:31:26,Success,normal,,11,2,0,2026-07-01,0.0,4,0,0.0,913.388429752066,0.8616268548678971,1,1,1,1,3,4,anomaly,0.10547394773673058,80.03454000287313
EVT051434,USER159,user,2026-08-03 18:08:44,10.50.75.10,Pune,SCADA,Password,2613,login>admin>database>router>logout,Ubuntu 22.04-9a:dd:33:78:29:d2,Success,anomaly,Low and Slow,18,0,0,2026-08-03,86400.0,1,0,0.0,1054.409090909091,2.478165279993102,0,0,0,1,8,5,anomaly,0.1054064919622194,80.01743328642148
EVT001119,USER326,user,2026-07-01 08:37:48,10.40.127.22,Chennai,Payroll_DB,Token,779,login>finance_api>update>logout,macOS-6e:ca:a3:06:2e:fb,Success,normal,,8,2,0,2026-07-01,0.0,3,0,0.0,1000.009009009009,0.7789929820452068,1,1,1,1,3,4,anomaly,0.10540445435383028,80.01691655098698
EVT000324,USER093,user,2026-07-01 08:51:47,10.30.164.19,Hyderabad,CRM,Password,638,login>crm>customer_db>logout,macOS-74:23:cd:b0:ab:92,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,655.8173076923077,0.972831903819368,1,1,1,1,3,4,anomaly,0.10534873948022139,80.0027873151747
EVT000592,USER171,user,2026-07-01 13:25:36,10.50.235.252,Pune,Payroll_DB,Password,506,login>finance_api>update>logout,Windows 11-a0:42:60:a7:5d:8c,Success,normal,,13,2,0,2026-07-01,0.0,3,0,0.0,488.72549019607845,1.035346038114343,1,1,1,1,3,4,anomaly,0.10531697404185003,79.99473163200868
EVT001234,USER359,user,2026-07-01 08:52:53,10.10.119.6,Bangalore,Payroll_DB,Certificate,568,login>finance_api>update>logout,Windows 11-50:f2:25:e1:1b:ee,Success,normal,,8,2,0,2026-07-01,0.0,2,0,0.0,588.5294117647059,0.9651174412793604,1,1,1,1,3,4,anomaly,0.10526626753830037,79.9818725137973
EVT000345,USER098,user,2026-07-01 12:42:38,10.20.38.90,Mumbai,Employee_DB,Token,681,login>employee_db>update>logout,macOS-f4:a7:d8:74:6f:bb,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,648.0689655172414,1.0508140896030649,1,1,1,1,4,4,anomaly,0.10519044017998735,79.9626427721282
EVT000041,USER012,user,2026-07-01 10:19:00,10.20.218.172,Mumbai,CRM,MFA,389,login>reports>download>logout,macOS-3c:1a:74:75:e8:27,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,398.89473684210526,0.9751946167040508,1,1,1,1,4,4,anomaly,0.10509904344595777,79.93946465246414
EVT001364,USER398,user,2026-07-01 13:16:00,10.20.38.94,Mumbai,Employee_DB,MFA,913,login>employee_db>update>logout,macOS-62:95:d5:01:95:c4,Success,normal,,13,2,0,2026-07-01,0.0,4,0,0.0,916.8777777777776,0.9957706709969826,1,1,1,1,3,4,anomaly,0.10503872178731233,79.92416714060813
EVT001320,USER385,user,2026-07-01 11:30:52,10.40.71.26,Chennai,Payroll_DB,Password,905,login>open_payroll>read>logout,Windows 10-18:10:ec:ce:56:fe,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,711.7575757575758,1.2715003405994552,1,1,1,1,3,4,anomaly,0.10486031323157963,79.87892291062805
EVT001614,USER467,user,2026-07-01 11:34:53,10.30.50.150,Hyderabad,Employee_DB,Token,894,login>attendance>read>logout,macOS-6e:fa:46:1f:fb:d4,Success,normal,,11,2,0,2026-07-01,0.0,4,0,0.0,946.7777777777778,0.9442553690881352,1,1,1,1,3,4,anomaly,0.1047997535422559,79.86356503443184
EVT001163,USER340,user,2026-07-01 08:29:38,10.50.246.90,Pune,Employee_DB,MFA,1061,login>attendance>read>logout,Windows 11-f6:56:60:58:6a:4b,Success,normal,,8,2,0,2026-07-01,0.0,3,0,0.0,1034.5350877192982,1.0255814545053716,1,1,1,1,3,4,anomaly,0.10479529456900505,79.86243424330802
EVT001531,USER444,user,2026-07-01 08:13:02,10.40.183.2,Chennai,Payroll_DB,MFA,634,login>finance_api>update>logout,Windows 10-4a:db:0c:4f:c4:a7,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,695.0471698113207,0.9121683067526298,1,1,1,1,3,4,anomaly,0.10475715933433849,79.85276318621935
EVT000812,USER234,user,2026-07-01 10:27:34,10.20.245.91,Mumbai,Payroll_DB,Password,960,login>open_payroll>read>logout,Windows 10-4a:db:0c:4f:c4:a7,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,995.7916666666666,0.9640570735177204,1,1,1,1,3,4,anomaly,0.10470722622326167,79.84010019955986
EVT000199,USER057,user,2026-07-01 09:20:21,10.20.87.113,Mumbai,Payroll_DB,MFA,657,login>open_payroll>read>logout,macOS-34:41:63:69:3f:e2,Success,normal,,9,2,0,2026-07-01,0.0,5,0,0.0,628.2478632478633,1.0457655941772668,1,1,1,1,3,4,anomaly,0.10465192232744902,79.82607518730265
EVT000407,USER118,user,2026-07-01 09:04:31,10.10.198.71,Bangalore,SCADA,Certificate,1004,login>sensor>read>logout,Ubuntu 22.04-1c:9d:34:df:5e:fc,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,872.4672897196261,1.150759474687748,1,1,1,1,3,4,anomaly,0.10462273710236558,79.81867384362677
EVT039746,USER361,user,2026-07-26 13:13:45,10.10.36.147,Bangalore,Database,Token,1617,login>scada>plc>router>logout,Windows 10-f0:d3:b2:cc:1a:1f,Success,anomaly,Low and Slow,13,6,1,2026-07-26,78672.0,3,0,0.0,520.125,3.1088680605623646,0,0,0,1,6,5,anomaly,0.10461009283224654,79.81546726946418
EVT001481,USER431,user,2026-07-01 09:57:58,10.30.119.189,Hyderabad,SCADA,Certificate,912,login>plc>scada>logout,Windows 11-94:bd:7a:90:79:31,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,1002.7115384615385,0.9095337642162598,1,1,1,1,3,4,anomaly,0.10460773010995339,79.81486808547118
EVT000098,USER030,user,2026-07-01 10:09:59,10.30.47.175,Hyderabad,Firewall,Certificate,783,login>firewall>router>logout,macOS-08:2b:0c:5f:e0:d9,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,683.5178571428571,1.1455443216553025,1,1,1,1,4,4,anomaly,0.10460695037742584,79.81467034608781
EVT000322,USER092,user,2026-07-01 12:34:30,10.40.248.223,Chennai,SCADA,MFA,563,login>sensor>read>logout,Windows 10-88:52:15:f3:c1:23,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,517.1100917431193,1.0887430142819126,1,1,1,1,3,4,anomaly,0.10458392830109842,79.80883197072683
EVT001214,USER353,user,2026-07-01 12:23:42,10.20.96.6,Mumbai,Payroll_DB,MFA,1163,login>open_payroll>read>logout,Ubuntu 22.04-64:4c:b2:4a:2b:25,Success,normal,,12,2,0,2026-07-01,0.0,2,0,0.0,1132.921568627451,1.026549438377265,1,1,1,1,3,4,anomaly,0.10456798027439573,79.8047875672233
EVT000467,USER135,user,2026-07-01 12:27:43,10.10.224.65,Bangalore,Router,Token,1220,login>firewall>router>logout,Windows 10-b4:49:3b:e7:d9:45,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,1134.051282051282,1.075789092882337,1,1,1,1,4,4,anomaly,0.10451340180314017,79.79094652190287
EVT000387,USER113,user,2026-07-01 17:07:07,10.10.94.33,Bangalore,Payroll_DB,Password,567,login>finance_api>update>logout,Windows 11-00:d3:61:50:5d:fb,Success,normal,,17,2,0,2026-07-01,0.0,2,0,0.0,700.7904761904762,0.8090863378769553,1,1,1,1,3,4,anomaly,0.10448266235276393,79.78315102825869
EVT001030,USER300,user,2026-07-01 11:43:59,10.50.232.20,Pune,CRM,MFA,721,login>reports>download>logout,Windows 11-50:f2:25:e1:1b:ee,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,581.4660194174758,1.2399692775208295,1,1,1,1,3,4,anomaly,0.10448185079849104,79.78294521891274
EVT001037,USER303,user,2026-07-01 08:58:22,10.10.7.189,Bangalore,Employee_DB,Certificate,843,login>attendance>read>logout,Windows 10-ec:1e:98:a6:a5:a8,Success,normal,,8,2,0,2026-07-01,0.0,2,0,0.0,943.6153846153846,0.8933724627048177,1,1,1,1,3,4,anomaly,0.104479292701111,79.78229648799456
EVT001102,USER320,user,2026-07-01 10:48:49,10.20.47.85,Mumbai,Employee_DB,Token,732,login>employee_db>update>logout,Windows 10-d6:81:8b:af:47:3e,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,716.4230769230769,1.021742631663714,1,1,1,1,3,4,anomaly,0.10445502495503967,79.77614221204158
EVT000761,USER218,user,2026-07-01 07:22:36,10.30.35.136,Hyderabad,Payroll_DB,MFA,842,login>open_payroll>read>logout,Windows 11-f6:56:60:58:6a:4b,Success,normal,,7,2,0,2026-07-01,0.0,5,0,0.0,896.7452830188679,0.938951133554258,1,1,1,1,3,4,anomaly,0.10445448783116074,79.77600599796706
EVT001344,USER392,user,2026-07-01 10:26:10,10.50.155.200,Pune,Reports,Token,596,login>crm>customer_db>logout,Windows 11-40:3c:08:91:c2:1b,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,577.0769230769231,1.032791255665156,1,1,1,1,3,4,anomaly,0.10430154931518909,79.73722094440829
EVT001337,USER390,user,2026-07-01 11:52:49,10.20.45.205,Mumbai,Firewall,Certificate,691,login>vpn>server>logout,Windows 11-82:84:a0:d7:d9:71,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,618.3366336633663,1.1175142509447256,1,1,1,1,4,4,anomaly,0.10429693978161136,79.73605197133726
EVT000292,USER083,user,2026-07-01 15:26:28,10.40.41.14,Chennai,Firewall,Token,528,login>vpn>server>logout,Ubuntu 22.04-22:fa:fc:22:66:44,Success,normal,,15,2,0,2026-07-01,0.0,3,0,0.0,614.3063063063063,0.859506071449522,1,1,1,1,6,4,anomaly,0.10428426772787269,79.73283835127674
EVT000640,USER183,user,2026-07-01 11:26:16,10.20.48.32,Mumbai,Payroll_DB,Password,929,login>open_payroll>read>logout,macOS-a4:1e:00:53:1d:34,Success,normal,,11,2,0,2026-07-01,0.0,3,0,0.0,824.561403508772,1.1266595744680852,1,1,1,1,3,4,anomaly,0.10421772380478078,79.71596287942629
EVT000429,USER124,user,2026-07-01 08:29:11,10.30.14.136,Hyderabad,Server,MFA,1085,login>firewall>router>logout,Windows 11-00:d3:61:50:5d:fb,Success,normal,,8,2,0,2026-07-01,0.0,3,0,0.0,1036.1203703703704,1.047175628457297,1,1,1,1,4,4,anomaly,0.1042063107572514,79.71306854207192
EVT032438,USER256,user,2026-07-19 07:39:31,10.20.53.35,Mumbai,Firewall,MFA,277,login>firewall>router>logout,macOS-c6:41:a3:69:be:6b,Failed,anomaly,Brute Force,7,6,1,2026-07-19,20.0,10,1,0.3,320.1588785046729,0.8651954345097352,0,0,0,0,4,4,anomaly,0.10420426302625796,79.71254923955516
EVT000372,USER107,user,2026-07-01 09:10:55,10.50.222.43,Pune,Payroll_DB,Token,724,login>open_payroll>read>logout,Windows 11-6e:7c:1e:af:20:d7,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,717.6732673267327,1.008815617024212,1,1,1,1,3,4,anomaly,0.10419262952569008,79.70959899553236
EVT000527,USER153,user,2026-07-01 08:46:58,10.40.67.119,Chennai,Firewall,Token,844,login>firewall>router>logout,Windows 10-62:54:a8:08:06:16,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,773.7619047619048,1.09077481691181,1,1,1,1,4,4,anomaly,0.1041555235097621,79.70018894727882
EVT000850,USER244,user,2026-07-01 13:27:07,10.30.80.55,Hyderabad,VPN,Password,990,login>firewall>router>logout,Ubuntu 22.04-a0:a4:0d:e4:ca:9b,Success,normal,,13,2,0,2026-07-01,0.0,3,0,0.0,1120.4774774774776,0.8835518963119005,1,1,1,1,6,4,anomaly,0.10414049727630315,79.69637830961315
EVT000941,USER273,user,2026-07-01 14:30:00,10.30.24.94,Hyderabad,Payroll_DB,Password,798,login>finance_api>update>logout,Ubuntu 22.04-b4:e1:c0:be:80:51,Success,normal,,14,2,0,2026-07-01,0.0,2,0,0.0,870.9090909090909,0.9162839248434238,1,1,1,1,8,4,anomaly,0.10410942029926051,79.68849721954643
EVT001511,USER439,user,2026-07-01 11:23:23,10.20.109.153,Mumbai,CRM,Password,838,login>crm>customer_db>logout,Ubuntu 22.04-f8:d1:a4:d1:ef:8b,Success,normal,,11,2,0,2026-07-01,0.0,5,0,0.0,948.529411764706,0.8834728682170543,1,1,1,1,3,4,anomaly,0.10409905252095653,79.68586796141449
EVT001305,USER380,user,2026-07-01 08:22:36,10.10.71.212,Bangalore,Firewall,MFA,983,login>firewall>router>logout,Windows 10-b0:70:43:76:09:71,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,943.9238095238096,1.04139761078376,1,1,1,1,4,4,anomaly,0.10403281094181838,79.66906916368609
EVT000246,USER070,user,2026-07-01 09:38:23,10.30.29.18,Hyderabad,SCADA,Password,893,login>sensor>read>logout,macOS-ee:41:01:2a:e9:55,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,780.9375,1.1434973989595838,1,1,1,1,3,4,anomaly,0.10400448007600449,79.66188448466016
EVT001052,USER307,user,2026-07-01 11:02:38,10.40.24.203,Chennai,Payroll_DB,MFA,632,login>open_payroll>read>logout,Windows 10-96:9b:99:65:bc:bf,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,589.1349206349206,1.0727593592973286,1,1,1,1,4,4,anomaly,0.10392809300956041,79.64251280157295
EVT000554,USER161,user,2026-07-01 10:35:15,10.50.138.34,Pune,Payroll_DB,Token,1043,login>open_payroll>read>logout,Ubuntu 22.04-86:ea:f3:29:31:26,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,863.6146788990826,1.2077145345996132,1,1,1,1,3,4,anomaly,0.10390525625311942,79.63672142314846
EVT000945,USER275,user,2026-07-01 16:16:52,10.50.17.218,Pune,Payroll_DB,MFA,1034,login>finance_api>update>logout,Ubuntu 22.04-f8:e7:46:91:38:67,Success,normal,,16,2,0,2026-07-01,0.0,2,0,0.0,1005.3867924528302,1.028459899972788,1,1,1,1,4,4,anomaly,0.10387489784134551,79.6290225605099
EVT001162,USER339,user,2026-07-01 14:08:19,10.10.245.151,Bangalore,Firewall,Password,467,login>vpn>server>logout,macOS-52:6e:5e:88:6d:79,Success,normal,,14,2,0,2026-07-01,0.0,3,0,0.0,478.0,0.9769874476987448,1,1,1,1,4,4,anomaly,0.103842037544571,79.62068922235595
EVT001194,USER347,user,2026-07-01 10:01:20,10.30.205.92,Hyderabad,CRM,Password,877,login>crm>customer_db>logout,Windows 10-ca:d2:ed:16:4f:f3,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,923.4017094017094,0.9497491623317722,1,1,1,1,3,4,anomaly,0.1038343531613356,79.61874047050976
EVT028725,USER196,user,2026-07-17 18:04:53,10.30.210.86,Hyderabad,Employee_DB,Certificate,898,login>attendance>read>logout,Windows 10-18:10:ec:ce:56:fe,Failed,anomaly,Brute Force,18,4,0,2026-07-17,20.0,8,1,0.5,969.3801652892562,0.9263651477045056,0,0,0,0,8,4,anomaly,0.10382537712577966,79.6164641569365
EVT000166,USER049,user,2026-07-01 12:55:19,10.30.29.162,Hyderabad,Payroll_DB,Certificate,840,login>finance_api>update>logout,Windows 10-08:18:93:28:71:5d,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,804.8771929824561,1.043637473298749,1,1,1,1,3,4,anomaly,0.10376265175231336,79.60055706542374
EVT000209,USER059,user,2026-07-01 09:14:01,10.30.90.196,Hyderabad,Reports,Token,724,login>reports>download>logout,Ubuntu 22.04-c8:22:73:23:2d:fc,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,726.0377358490566,0.9971933471933472,1,1,1,1,3,4,anomaly,0.1037371959229706,79.59410149275018
EVT000414,USER120,user,2026-07-01 13:05:39,10.50.181.202,Pune,Firewall,Password,1200,login>vpn>server>logout,Ubuntu 22.04-a0:a4:0d:e4:ca:9b,Success,normal,,13,2,0,2026-07-01,0.0,3,0,0.0,1202.2745098039215,0.9981081610020224,1,1,1,1,4,4,anomaly,0.1037235231683834,79.59063409596271
EVT008656,USER467,user,2026-07-05 10:02:13,10.30.30.7,Hyderabad,Attendance,Token,958,login>attendance>read>logout,macOS-6e:fa:46:1f:fb:d4,Failed,anomaly,Brute Force,10,6,1,2026-07-05,20.0,11,1,0.5,946.7777777777778,1.011853068888628,0,0,0,0,3,4,anomaly,0.10370990186344542,79.58717974675446
EVT000073,USER022,user,2026-07-01 09:11:39,10.10.73.97,Bangalore,Payroll_DB,Password,926,login>open_payroll>read>logout,Ubuntu 22.04-22:17:f8:af:a9:f4,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,978.421052631579,0.9464228079612697,1,1,1,1,8,4,anomaly,0.10367996335553686,79.57958737131308
EVT000658,USER188,user,2026-07-01 14:15:08,10.30.183.155,Hyderabad,Server,Token,1052,login>vpn>server>logout,Ubuntu 22.04-74:df:8a:12:44:b7,Success,normal,,14,2,0,2026-07-01,0.0,5,0,0.0,1100.5625,0.955874836731217,1,1,1,1,4,4,anomaly,0.10364890361034862,79.57171065122726
EVT001084,USER315,user,2026-07-01 10:34:34,10.20.41.5,Mumbai,CRM,Certificate,1054,login>crm>customer_db>logout,Ubuntu 22.04-22:17:f8:af:a9:f4,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,1042.211009174312,1.011311520145069,1,1,1,1,3,4,anomaly,0.1036321292107546,79.5674566803911
EVT000313,USER089,user,2026-07-01 10:18:25,10.30.62.57,Hyderabad,Firewall,Certificate,640,login>vpn>server>logout,Windows 10-2e:4d:94:28:16:31,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,622.3391304347826,1.0283782084422026,1,1,1,1,4,4,anomaly,0.10361043958223748,79.56195621245232
EVT000594,USER172,user,2026-07-01 08:15:31,10.20.181.90,Mumbai,SCADA,Token,813,login>sensor>read>logout,Windows 11-86:23:a1:bc:f3:2d,Success,normal,,8,2,0,2026-07-01,0.0,2,0,0.0,889.95,0.913534468228552,1,1,1,1,3,4,anomaly,0.10360765877343159,79.56125100214093
EVT000190,USER054,user,2026-07-01 10:34:01,10.20.95.155,Mumbai,CRM,Token,591,login>crm>customer_db>logout,Ubuntu 22.04-6e:0d:79:8c:13:cc,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,646.2479338842975,0.9145096935904652,1,1,1,1,3,4,anomaly,0.10353194812114452,79.54205085700242
EVT000114,USER034,user,2026-07-01 08:15:38,10.40.88.111,Chennai,CRM,MFA,1031,login>crm>customer_db>logout,Windows 11-72:ee:00:04:d1:2e,Success,normal,,8,2,0,2026-07-01,0.0,3,0,0.0,947.1456310679612,1.0885337652220264,1,1,1,1,4,4,anomaly,0.10350562671000041,79.53537577365614
EVT000681,USER195,user,2026-07-01 15:52:35,10.20.32.227,Mumbai,Firewall,Token,725,login>firewall>router>logout,macOS-02:65:df:59:a8:82,Success,normal,,15,2,0,2026-07-01,0.0,2,0,0.0,665.5398230088496,1.0893412759620242,1,1,1,1,4,4,anomaly,0.10342536331987273,79.51502105878832
EVT037237,USER137,user,2026-07-26 16:18:29,10.50.71.246,Pune,SCADA,Certificate,1892,login>admin>database>router>logout,macOS-b6:60:70:62:f6:45,Success,anomaly,Low and Slow,16,6,1,2026-07-26,10716.0,6,0,0.0,457.0377358490566,4.139701936176361,0,0,0,1,8,5,anomaly,0.10335656661459314,79.49757428364485
EVT000317,USER091,user,2026-07-01 12:19:25,10.30.198.217,Hyderabad,Employee_DB,Password,958,login>employee_db>update>logout,Windows 10-b4:4c:e4:5d:84:cf,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,1045.622641509434,0.9162005124688728,1,1,1,1,3,4,anomaly,0.10327506585105872,79.47690577212778
EVT001434,USER417,user,2026-07-01 09:41:19,10.40.200.145,Chennai,Employee_DB,Certificate,803,login>attendance>read>logout,Windows 10-b4:4c:e4:5d:84:cf,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,841.3461538461538,0.9544228571428572,1,1,1,1,8,4,anomaly,0.10326687752521158,79.474829220943
EVT000069,USER021,user,2026-07-01 10:05:27,10.10.30.23,Bangalore,Payroll_DB,Certificate,901,login>finance_api>update>logout,Ubuntu 22.04-40:1e:61:e1:17:ce,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,986.0265486725664,0.9137684996544636,1,1,1,1,3,4,anomaly,0.1032469948457011,79.46978699345173
EVT000740,USER212,user,2026-07-01 08:16:20,10.40.198.20,Chennai,SCADA,Token,806,login>sensor>read>logout,Windows 10-4c:36:67:d9:37:5d,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,836.9,0.9630780260485124,1,1,1,1,3,4,anomaly,0.10320939713217525,79.46025225118277
EVT000872,USER251,user,2026-07-01 10:22:59,10.30.235.9,Hyderabad,CRM,MFA,594,login>crm>customer_db>logout,Windows 11-94:7a:29:b6:c6:1f,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,711.5585585585585,0.8347872326956435,1,1,1,1,4,4,anomaly,0.1031498217399408,79.4451439917367
EVT000651,USER186,user,2026-07-01 13:55:55,10.50.199.180,Pune,Payroll_DB,Token,1124,login>finance_api>update>logout,Windows 11-c0:1e:09:39:d4:57,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,1148.0,0.9790940766550522,1,1,1,1,3,4,anomaly,0.1031421315987735,79.44319377968479
EVT001355,USER396,user,2026-07-01 10:30:43,10.30.188.118,Hyderabad,SCADA,Password,1018,login>plc>scada>logout,Ubuntu 22.04-3a:91:ff:b5:a3:25,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,1092.0288461538462,0.932209807081033,1,1,1,1,4,4,anomaly,0.10313039247692157,79.44021675021078
EVT001021,USER297,user,2026-07-01 09:33:49,10.40.28.175,Chennai,Sensors,MFA,777,login>plc>scada>logout,Windows 10-a0:3b:8b:a8:f5:63,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,734.4913793103449,1.0578749075715073,1,1,1,1,3,4,anomaly,0.1030989798792239,79.4322505470841
EVT000828,USER237,user,2026-07-01 10:40:40,10.40.102.211,Chennai,Firewall,MFA,815,login>vpn>server>logout,Windows 10-e8:5b:fa:76:1d:a9,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,718.6896551724138,1.1340082525669322,1,1,1,1,4,4,anomaly,0.10295241263289001,79.39508124108615
EVT001576,USER458,user,2026-07-01 14:05:04,10.40.101.114,Chennai,VPN,Certificate,542,login>vpn>server>logout,macOS-c6:41:a3:69:be:6b,Success,normal,,14,2,0,2026-07-01,0.0,2,0,0.0,591.3963963963964,0.9164749790540024,1,1,1,1,4,4,anomaly,0.1029057576064617,79.38324957339073
EVT001724,USER500,user,2026-07-01 12:29:33,10.10.216.192,Bangalore,Employee_DB,Token,861,login>employee_db>update>logout,Windows 11-a0:42:60:a7:5d:8c,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,844.7403846153846,1.0192480621037414,1,1,1,1,8,4,anomaly,0.1026718746955656,79.32393710283382
EVT001371,USER400,user,2026-07-01 10:39:48,10.40.37.213,Chennai,CRM,Password,802,login>crm>customer_db>logout,Windows 10-90:8f:0f:23:f8:ff,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,978.1683168316832,0.8198997924996204,1,1,1,1,3,4,anomaly,0.10262007008263396,79.31079950518956
EVT001315,USER383,user,2026-07-01 15:13:45,10.30.192.72,Hyderabad,Firewall,Token,972,login>vpn>server>logout,Windows 10-4c:36:67:d9:37:5d,Success,normal,,15,2,0,2026-07-01,0.0,4,0,0.0,774.2403846153846,1.2554240508687171,1,1,1,1,4,4,anomaly,0.10260911603874467,79.30802157069587
